id,collection,collection_name,date,category,org,title,page_url,source_urls,document_name,body
iaae-ethics-5634394,iaae-ethics,IAAE 연구자료실,2021-01-11,IAAE,IAAE,[IAAE] IAAE 인공지능 윤리 헌장_210111개정 (영문본),https://iaae.ai/research/?bmode=view&idx=5634394,,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
iaae-ethics-5634386,iaae-ethics,IAAE 연구자료실,2021-01-11,IAAE,IAAE,[IAAE] IAAE 인공지능 윤리 헌장_210111개정 (한글본),https://iaae.ai/research/?bmode=view&idx=5634386,,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
iaae-ethics-5623386,iaae-ethics,IAAE 연구자료실,2021-01-08,롤스로이스,롤스로이스,[롤스로이스] AI ethics toolkit - The Aletheia Framework,https://iaae.ai/research/?bmode=view&idx=5623386,https://www.rolls-royce.com/sustainability/ethics-and-compliance/the-aletheia-framework.aspx[자료제목] | https://www.rolls-royce.com/sustainability/ethics-and-compliance/the-aletheia-framework.aspx,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.rolls-royce.com/sustainability/ethics-and-compliance/the-aletheia-framework.aspx[자료제목] AI ethics toolkit - The Aletheia Framework""/>
자료출처] https://www.rolls-royce.com/sustainability/ethics-and-compliance/the-aletheia-framework.aspx[자료제목] AI ethics toolkit - The Aletheia Framework""/>
자료제목] AI ethics toolkit - The Aletheia Framework""/>"
iaae-ethics-5511173,iaae-ethics,IAAE 연구자료실,2020-12-16,국토교통부,국토교통부,[국토교통부] 자율주행자동차 윤리 가이드라인,https://iaae.ai/research/?bmode=view&idx=5511173,https://www.ibm.com/blogs/policy/trust-principles/,,"자세한 내용은 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] 국토교통부 홈페이지[자료제목] 국토교통부 자율주행자동차 윤리 가이드라인""/>
자료출처] 국토교통부 홈페이지[자료제목] 국토교통부 자율주행자동차 윤리 가이드라인""/>
자료제목] 국토교통부 자율주행자동차 윤리 가이드라인""/>"
iaae-ethics-5511161,iaae-ethics,IAAE 연구자료실,2020-12-16,과학기술정보통신부,과학기술정보통신부,[과학기술정보통신부] 국가 인공지능 윤리기준(안),https://iaae.ai/research/?bmode=view&idx=5511161,https://www.ibm.com/blogs/policy/trust-principles/,,"자세한 내용은 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] 과학기술정보통신부 홈페이지[자료제목] 과학기술정보통신부 국가 인공지능 윤리기준(안)""/>
자료출처] 과학기술정보통신부 홈페이지[자료제목] 과학기술정보통신부 국가 인공지능 윤리기준(안)""/>
자료제목] 과학기술정보통신부 국가 인공지능 윤리기준(안)""/>"
iaae-ethics-5471139,iaae-ethics,IAAE 연구자료실,2020-12-09,University of Helsinki,University of Helsinki,[University of Helsinki] ethics of AI 교육 과정 프로그램,https://iaae.ai/research/?bmode=view&idx=5471139,https://ethics-of-ai.mooc.fi/start | https://cyber.harvard.edu/publication/2020/principled-ai,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
iaae-ethics-5254887,iaae-ethics,IAAE 연구자료실,2020-11-04,Berkman Klein Center,Berkman Klein Center,[Berkman Klein Center] Principled Artificial Intelligence,https://iaae.ai/research/?bmode=view&idx=5254887,https://cyber.harvard.edu/publication/2020/principled-ai,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://cyber.harvard.edu/publication/2020/principled-ai[자료제목] Principled Artificial Intelligence""/>
자료출처] https://cyber.harvard.edu/publication/2020/principled-ai[자료제목] Principled Artificial Intelligence""/>
자료제목] Principled Artificial Intelligence""/>"
iaae-ethics-5254867,iaae-ethics,IAAE 연구자료실,2020-11-04,BMW그룹,BMW그룹,[BMW그룹] Seven principles for AI,https://iaae.ai/research/?bmode=view&idx=5254867,https://www.press.bmwgroup.com/global/article/detail/T0318411EN/seven-principles-for-ai:-bmw-group-sets-out-code-of-ethics-for-the-use-of-artificial-intelligence?language=en,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.press.bmwgroup.com/global/article/detail/T0318411EN/seven-principles-for-ai:-bmw-group-sets-out-code-of-ethics-for-the-use-of-artificial-in
자료출처] https://www.press.bmwgroup.com/global/article/detail/T0318411EN/seven-principles-for-ai:-bmw-group-sets-out-code-of-ethics-for-the-use-of-artificial-intelligence?language=en[자료제목] Seven principles for AI""/>
자료제목] Seven principles for AI""/>"
iaae-ethics-5254862,iaae-ethics,IAAE 연구자료실,2020-11-04,미국연방거래위원회,미국연방거래위원회,[미국연방거래위원회] Using Artificial Intelligence and Algorithms,https://iaae.ai/research/?bmode=view&idx=5254862,https://www.ftc.gov/news-events/blogs/business-blog/2020/04/using-artificial-intelligence-algorithms[자료제목] | https://www.ftc.gov/news-events/blogs/business-blog/2020/04/using-artificial-intelligence-algorithms,,"자세한 내용은 아래 출처 웹사이트에 방문하셔서 확인하시기 바랍니다.[자료출처] https://www.ftc.gov/news-events/blogs/business-blog/2020/04/using-artificial-intelligence-algorithms[자료제목] FTC Using Artificial Intelligence and Algorithms""/>
자료출처] https://www.ftc.gov/news-events/blogs/business-blog/2020/04/using-artificial-intelligence-algorithms[자료제목] FTC Using Artificial Intelligence and Algorithms""/>
자료제목] FTC Using Artificial Intelligence and Algorithms""/>"
iaae-ethics-5254853,iaae-ethics,IAAE 연구자료실,2020-11-04,앨런튜링연구소,앨런튜링연구소,[앨런튜링연구소] Understanding artificial intelligence ethics and safety,https://iaae.ai/research/?bmode=view&idx=5254853,https://www.turing.ac.uk/sites/default/files/2019-06/understanding_artificial_intelligence_ethics_and_safety.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.turing.ac.uk/sites/default/files/2019-06/understanding_artificial_intelligence_ethics_and_safety.pdf[자료제목] Understanding artificial intelli
자료출처] https://www.turing.ac.uk/sites/default/files/2019-06/understanding_artificial_intelligence_ethics_and_safety.pdf[자료제목] Understanding artificial intelligence ethics and safety""/>
자료제목] Understanding artificial intelligence ethics and safety""/>"
iaae-ethics-5254209,iaae-ethics,IAAE 연구자료실,2020-11-04,ITI,ITI,[ITI] AI Policy Principles,https://iaae.ai/research/?bmode=view&idx=5254209,https://www.itic.org/resources/AI-Policy-Principles-FullReport2.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.itic.org/resources/AI-Policy-Principles-FullReport2.pdf[자료제목] ITI AI Policy Principles""/>
자료출처] https://www.itic.org/resources/AI-Policy-Principles-FullReport2.pdf[자료제목] ITI AI Policy Principles""/>
자료제목] ITI AI Policy Principles""/>"
iaae-ethics-5254169,iaae-ethics,IAAE 연구자료실,2020-11-04,베이징지원인공지능연구원,베이징지원인공지능연구원,[베이징지원인공지능연구원] Beijing AI Principles,https://iaae.ai/research/?bmode=view&idx=5254169,https://www.baai.ac.cn/news/beijing-ai-principles-en.html,,"자세한 내용은 아래 출처 웹사이트에 방문하셔서 확인하시기 바랍니다.[자료출처] https://www.baai.ac.cn/news/beijing-ai-principles-en.html[자료제목] Beijing AI Principles""/>
자료출처] https://www.baai.ac.cn/news/beijing-ai-principles-en.html[자료제목] Beijing AI Principles""/>
자료제목] Beijing AI Principles""/>"
iaae-ethics-5254089,iaae-ethics,IAAE 연구자료실,2020-11-04,미국오바마행정부,미국오바마행정부,[미국오바마행정부] PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE,https://iaae.ai/research/?bmode=view&idx=5254089,https://obamawhitehouse.archives.gov/sites/default/files/whitehouse_files/microsites/ostp/NSTC/preparing_for_the_future_of_ai.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://obamawhitehouse.archives.gov/sites/default/files/whitehouse_files/microsites/ostp/NSTC/preparing_for_the_future_of_ai.pdf[자료제목] PREPARING FOR T
자료출처] https://obamawhitehouse.archives.gov/sites/default/files/whitehouse_files/microsites/ostp/NSTC/preparing_for_the_future_of_ai.pdf[자료제목] PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE""/>
자료제목] PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE""/>"
iaae-ethics-5254049,iaae-ethics,IAAE 연구자료실,2020-11-04,PARTNERSHIP ON AI,PARTNERSHIP ON AI,[PARTNERSHIP ON AI] Our Goal and Work,https://iaae.ai/research/?bmode=view&idx=5254049,https://www.partnershiponai.org/about/,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] https://www.partnershiponai.org/about[자료제목] PARTNERSHIP ON AI Our Goal and Work""/>
자료출처] https://www.partnershiponai.org/about[자료제목] PARTNERSHIP ON AI Our Goal and Work""/>
자료제목] PARTNERSHIP ON AI Our Goal and Work""/>"
iaae-ethics-5254001,iaae-ethics,IAAE 연구자료실,2020-11-04,IBM,IBM,[IBM] IBM AI 원칙 (IBM’s Principles for Trust and Transparency),https://iaae.ai/research/?bmode=view&idx=5254001,https://www.ibm.com/blogs/policy/trust-principles/,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.ibm.com/blogs/policy/trust-principles[자료제목] IBM’s Principles for Trust and Transparency""/>
자료출처] https://www.ibm.com/blogs/policy/trust-principles[자료제목] IBM’s Principles for Trust and Transparency""/>
자료제목] IBM’s Principles for Trust and Transparency""/>"
iaae-ethics-5253901,iaae-ethics,IAAE 연구자료실,2020-11-04,DeepMind,DeepMind,[DeepMind] Ethics & Society Principles,https://iaae.ai/research/?bmode=view&idx=5253901,https://deepmind.com/about/ethics-and-society#themes[자료제목] | https://deepmind.com/about/ethics-and-society#themes,,"자세한 내용은 아래 출처 웹사이트에서 확인하시기 바랍니다.[자료출처] https://deepmind.com/about/ethics-and-society#themes[자료제목] DeepMind Ethics & Society Principles""/>
자료출처] https://deepmind.com/about/ethics-and-society#themes[자료제목] DeepMind Ethics & Society Principles""/>
자료제목] DeepMind Ethics & Society Principles""/>"
iaae-ethics-5253877,iaae-ethics,IAAE 연구자료실,2020-11-04,OpenAI,OpenAI,[OpenAI] OpenAI 헌장,https://iaae.ai/research/?bmode=view&idx=5253877,https://openai.com/charter[자료제목] | https:// | https://ainowinstitute.org/discriminatingsystems.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] https://openai.com/charter[자료제목] OpenAI Charter""/>
자료출처] https://openai.com/charter[자료제목] OpenAI Charter""/>
자료제목] OpenAI Charter""/>"
iaae-ethics-5253827,iaae-ethics,IAAE 연구자료실,2020-11-04,AI NOW INSTITUTE,AI NOW INSTITUTE,[AI NOW INSTITUTE] AI Now 2019 Report,https://iaae.ai/research/?bmode=view&idx=5253827,https://ainowinstitute.org/AI_Now_2019_Report.pdf[자료제목] | https://ainowinstitute.org/AI_Now_2019_Report.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://ainowinstitute.org/AI_Now_2019_Report.pdf[자료제목] AI Now 2019 Report""/>
자료출처] https://ainowinstitute.org/AI_Now_2019_Report.pdf[자료제목] AI Now 2019 Report""/>
자료제목] AI Now 2019 Report""/>"
iaae-ethics-5253810,iaae-ethics,IAAE 연구자료실,2020-11-04,AI NOW INSTITUTE,AI NOW INSTITUTE,[AI NOW INSTITUTE] Discriminating Systems,https://iaae.ai/research/?bmode=view&idx=5253810,https://ainowinstitute.org/discriminatingsystems.pdf[자료제목] | https://ainowinstitute.org/discriminatingsystems.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://ainowinstitute.org/discriminatingsystems.pdf[자료제목] DISCRIMINATING SYSTEMS - Gender, Race, and Power in AI""/>
자료출처] https://ainowinstitute.org/discriminatingsystems.pdf[자료제목] DISCRIMINATING SYSTEMS - Gender, Race, and Power in AI""/>
자료제목] DISCRIMINATING SYSTEMS - Gender, Race, and Power in AI""/>"
iaae-ethics-5075932,iaae-ethics,IAAE 연구자료실,2020-10-12,국회입법조사처,국회입법조사처,[국회입법조사처] 인공지능의 윤리적 사용을 위한 개선과제 보고서,https://iaae.ai/research/?bmode=view&idx=5075932,https://www.assembly.go.kr/assm/notification/news/news01/bodo/bodoView.do?bbs_id=ANCPUBINFO_05&bbs_num=49769&no=7236[자료제목] | https://www.assembly.go.kr/assm/notification/news/news01/bodo/bodoView.do?bbs_id=ANCPUBINFO_05&bbs_num=49769&no=7236,,"자세한 내용은 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] https://www.assembly.go.kr/assm/notification/news/news01/bodo/bodoView.do?bbs_id=ANCPUBINFO_05&bbs_num=49769&no=7236[자료제목] 20200925_이슈와논점 제1759호 인공지능의 윤리적 사용을 위한 개선과제_최종본
자료출처] https://www.assembly.go.kr/assm/notification/news/news01/bodo/bodoView.do?bbs_id=ANCPUBINFO_05&bbs_num=49769&no=7236[자료제목] 20200925_이슈와논점 제1759호 인공지능의 윤리적 사용을 위한 개선과제_최종본.pdf""/>
자료제목] 20200925_이슈와논점 제1759호 인공지능의 윤리적 사용을 위한 개선과제_최종본.pdf""/>"
iaae-ethics-4902253,iaae-ethics,IAAE 연구자료실,2020-09-19,KAIEA,KAIEA,[KAIEA] 인공지능 윤리 대전 강연자료 (요약본),https://iaae.ai/research/?bmode=view&idx=4902253,,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
iaae-ethics-4401844,iaae-ethics,IAAE 연구자료실,2020-08-06,IBM,IBM,[IBM] IBM AI 원칙 (Everyday Ethics for Artificial Intelligence),https://iaae.ai/research/?bmode=view&idx=4401844,http://www.ibm.com/watson/assets/duo/pdf/everydayethics.pdf,,"자세한 내용은 아래 출처 웹사이트에 방문하시거나 첨부 파일을 다운로드 받으시기 바랍니다.[자료출처] www.ibm.com/watson/assets/duo/pdf/everydayethics.pdf[자료제목] Everyday Ethics for Artificial Intelligence""/>
자료출처] www.ibm.com/watson/assets/duo/pdf/everydayethics.pdf[자료제목] Everyday Ethics for Artificial Intelligence""/>
자료제목] Everyday Ethics for Artificial Intelligence""/>"
iaae-ethics-4384428,iaae-ethics,IAAE 연구자료실,2020-08-04,OECD,OECD,[OECD] OECD AI 권고안 (OECD Principles on AI),https://iaae.ai/research/?bmode=view&idx=4384428,http://www.oecd.org/going-digital/ai/principles,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] www.oecd.org/going-digital/ai/principles [자료제목] OECD Principles on AI""/>
자료출처] www.oecd.org/going-digital/ai/principles [자료제목] OECD Principles on AI""/>
자료제목] OECD Principles on AI""/>"
iaae-ethics-4384409,iaae-ethics,IAAE 연구자료실,2020-08-04,마이크로소프트,마이크로소프트,[마이크로소프트] MS AI 원칙 (Microsoft AI principles),https://iaae.ai/research/?bmode=view&idx=4384409,http://www.microsoft.com/en-us/ai/responsible-ai?activetab=pivot1:primaryr6,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] www.microsoft.com/en-us/ai/responsible-ai?activetab=pivot1:primaryr6[자료제목] Microsoft AI principles""/>
자료출처] www.microsoft.com/en-us/ai/responsible-ai?activetab=pivot1:primaryr6[자료제목] Microsoft AI principles""/>
자료제목] Microsoft AI principles""/>"
iaae-ethics-4384387,iaae-ethics,IAAE 연구자료실,2020-08-04,구글,구글,[구글] 구글 AI 원칙 (Artificial Intelligence at Google: Our Principles),https://iaae.ai/research/?bmode=view&idx=4384387,http://ai.google/principles,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] ai.google/principles[자료제목] Artificial Intelligence at Google: Our Principles""/>
자료출처] ai.google/principles[자료제목] Artificial Intelligence at Google: Our Principles""/>
자료제목] Artificial Intelligence at Google: Our Principles""/>"
iaae-ethics-4384368,iaae-ethics,IAAE 연구자료실,2020-08-04,FUTURE OF LIFE,FUTURE OF LIFE,[FUTURE OF LIFE] 아실로마 AI 원칙 (Asilomar AI Principles),https://iaae.ai/research/?bmode=view&idx=4384368,http://futureoflife.org,,"자세한 내용은 아래 출처 웹사이트에 방문하시어 확인하시기 바랍니다.[자료출처] futureoflife.org[자료제목] Asilomar AI Principles""/>
자료출처] futureoflife.org[자료제목] Asilomar AI Principles""/>
자료제목] Asilomar AI Principles""/>"
iaae-ethics-4384325,iaae-ethics,IAAE 연구자료실,2020-08-04,카카오,카카오,[카카오] 알고리즘 윤리 헌장,https://iaae.ai/research/?bmode=view&idx=4384325,,,"자료출처] 카카오[자료제목] 카카오 알고리즘 윤리 헌장""/>
자료제목] 카카오 알고리즘 윤리 헌장""/>"
iaae-ethics-4384245,iaae-ethics,IAAE 연구자료실,2020-08-04,방송통신위원회,방송통신위원회,[방송통신위원회] 이용자 중심의 지능정보사회를 위한 원칙,https://iaae.ai/research/?bmode=view&idx=4384245,,,"자료출처] 방송통신위원회[자료제목] 방통위_이용자 중심의 지능정보사회를 위한 원칙_발표자료""/>
자료제목] 방통위_이용자 중심의 지능정보사회를 위한 원칙_발표자료""/>"
iaae-ethics-4384190,iaae-ethics,IAAE 연구자료실,2020-08-04,한국과학기술기획평가원,한국과학기술기획평가원,[한국과학기술기획평가원] 인공지능 기술 발전에 따른 이슈 및 대응 방안,https://iaae.ai/research/?bmode=view&idx=4384190,,,"자료출처] 한국과학기술기획평가원[자료제목] [KISTEP ISSUE WEEKLY 2018-34] 인공지능 기술 발전에 따른 이슈 및 대응 방안""/>
자료제목] [KISTEP ISSUE WEEKLY 2018-34] 인공지능 기술 발전에 따른 이슈 및 대응 방안""/>"
iaae-ethics-4384135,iaae-ethics,IAAE 연구자료실,2020-08-04,IEEE,IEEE,[IEEE] 윤리적 인공지능 시스템 개발을 위한 설계 계획,https://iaae.ai/research/?bmode=view&idx=4384135,,,"자료출처] www.ieee.org[자료제목] The IEEE Global Initiative on Ethics of Autonomous and Intelligent Systems""/>
자료제목] The IEEE Global Initiative on Ethics of Autonomous and Intelligent Systems""/>"
iaae-ethics-4384062,iaae-ethics,IAAE 연구자료실,2020-08-04,EU 집행위원회,EU 집행위원회,[EU 집행위원회] 신뢰할 수 있는 AI 윤리 가이드라인,https://iaae.ai/research/?bmode=view&idx=4384062,,,"자료출처] European Commission[자료제목] ETHICS GUIDELINES FOR TRUSTWORTHY AI""/>
자료제목] ETHICS GUIDELINES FOR TRUSTWORTHY AI""/>"
iaae-ethics-4383949,iaae-ethics,IAAE 연구자료실,2020-08-04,몬트리올대학교,몬트리올대학교,[몬트리올대학교] AI윤리원칙 몬트리올 선언 (Montréal Declaration),https://iaae.ai/research/?bmode=view&idx=4383949,,,"자료출처] montrealdeclaration-responsibleai.com[자료제목] Montréal Declaration_Responsible AI""/>
자료제목] Montréal Declaration_Responsible AI""/>"
iaae-ethics-4383901,iaae-ethics,IAAE 연구자료실,2020-08-04,로마교황청,로마교황청,[로마교황청] 로마교황청 발표 AI 윤리 백서 '로마 콜(Rome Call)',https://iaae.ai/research/?bmode=view&idx=4383901,,,"자료출처] 로마교황청[자료제목] Rome Call for AI Ethics""/>
자료제목] Rome Call for AI Ethics""/>"
iaae-ethics-4383715,iaae-ethics,IAAE 연구자료실,2020-08-04,정보통신정책연구원,정보통신정책연구원,[정보통신정책연구원] 4차산업혁명 시대 산업별 인공지능 윤리이슈 분석 및 정책적 대응방안,https://iaae.ai/research/?bmode=view&idx=4383715,,,"자료출처] 정보통신정책연구원[자료제목] 4차산업혁명 시대 산업별 인공지능 윤리이슈 분석 및 정책적 대응방안 연구""/>
자료제목] 4차산업혁명 시대 산업별 인공지능 윤리이슈 분석 및 정책적 대응방안 연구""/>"
iaae-ethics-4383692,iaae-ethics,IAAE 연구자료실,2020-08-04,한국정보화진흥원,한국정보화진흥원,[한국정보화진흥원] 인공지능 윤리 가이드라인,https://iaae.ai/research/?bmode=view&idx=4383692,,,"자료출처] NIA한국정보화진흥원[자료제목] [지능화법제도이슈] 인공지능 윤리 가이드라인""/>
자료제목] [지능화법제도이슈] 인공지능 윤리 가이드라인""/>"
iaae-ethics-2868466,iaae-ethics,IAAE 연구자료실,2019-12-19,KAIEA,KAIEA,[KAIEA] KAIEA 인공지능 윤리 헌장_191219개정 (영문본),https://iaae.ai/research/?bmode=view&idx=2868466,,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
iaae-ethics-2868459,iaae-ethics,IAAE 연구자료실,2019-12-19,KAIEA,KAIEA,[KAIEA] KAIEA 인공지능 윤리 헌장_191219개정 (한글본),https://iaae.ai/research/?bmode=view&idx=2868459,,,"연구 자료실 AI기술 뉴스(연합뉴스) AI윤리 뉴스(연합뉴스) 생성형AI 뉴스(연합뉴스) 공시 기부금 모금내역/활용실적 공익법인 의무사항공시 닫기 AI 윤리 가이드라인 제정 지원 [성명서 발표] 수능 AI 채점 도입, 원점 재검토 촉구 성명 로그인 회원가입 장바구니 0 icon icon site search 사단법인 국제인공지능윤리협회 협회홈 협회소개 IAAE 소개 IAAE 연혁 임원진 소개 전문위원장 소개 협회 조직도 협회 지부 오시는 길 사업안내 주요 사업 3대 추진사업 회원가입안내 IAAE 가입안내 회원사 혜택 회원사 소개 교육/강의안내 교육 시행 현황 AI윤리 교육/강의 안내 AI활용 교육/강의 안내 AI기술 교육/강의 안내 AI교양 강의 안내 AI윤리가이드라인 AI 윤리 가이드라인 제정 지원 현황 감정교류 AI 윤리 가이드라인 디지털휴먼 윤리가이드라인 인공지능 윤리 헌장 알림마당 공지 사항 협회 활동 보도 자료 Good AI 어워즈 국제 청소년 AI 공모전 수상작 안동 생성"
